Date,^AXJO,^BSESN,^GSPC,^HSI,^JKSE,^KLSE,^KS11,^N225,^NSEI,^NZ50,^STI,^TWII
2010-10-26,4687.7998046875,20221.390625,1185.6400146484375,23601.240234375,3654.10205078125,1496.93994140625,1919.4100341796875,9377.3798828125,6082.0,3285.43994140625,3162.510009765625,8343.23046875
2010-10-27,4648.10009765625,20005.369140625,1182.449951171875,23164.580078125,3624.467041015625,1499.1099853515625,1909.5400390625,9387.0302734375,6012.64990234375,3280.340087890625,3124.3798828125,8291.0400390625
2010-10-28,4684.89990234375,19941.0390625,1183.780029296875,23210.859375,3638.825927734375,1499.43994140625,1907.8699951171875,9366.0302734375,5987.7001953125,3290.0,3129.5,8354.0498046875
2010-10-29,4661.60009765625,20032.33984375,1183.260009765625,23096.3203125,3635.323974609375,1505.6600341796875,1882.949951171875,9202.4501953125,6017.7001953125,3304.889892578125,3142.6201171875,8287.08984375
2010-11-01,4698.5,20355.630859375,1184.3800048828125,23652.939453125,3645.14697265625,1509.6600341796875,1914.739990234375,9154.7197265625,6117.5498046875,3299.72998046875,3192.179931640625,8379.75
2010-11-02,4701.39990234375,20345.689453125,1193.5699462890625,23671.419921875,3625.488037109375,1506.5699462890625,1918.0400390625,9159.98046875,6119.0,3324.760009765625,3205.280029296875,8344.759765625
2010-11-03,4722.60009765625,20465.740234375,1197.9599609375,24144.669921875,3605.673095703125,1507.5999755859375,1935.969970703125,9159.98046875,6160.5,3333.070068359375,3224.969970703125,8293.900390625
2010-11-04,4745.2998046875,20893.5703125,1221.06005859375,24535.630859375,3629.0458984375,1511.739990234375,1942.5,9358.7802734375,6281.7998046875,3326.25,3240.31005859375,8357.849609375
2010-11-05,4800.60009765625,20893.5703125,1225.8499755859375,24876.8203125,3655.304931640625,1511.739990234375,1938.9599609375,9625.990234375,6281.7998046875,3319.159912109375,3240.31005859375,8449.33984375
2010-11-08,4778.39990234375,20852.380859375,1223.25,24964.369140625,3699.262939453125,1519.8399658203125,1942.4100341796875,9732.919921875,6273.2001953125,3316.39990234375,3300.39990234375,8430.580078125
2010-11-09,4740.7001953125,20932.48046875,1213.4000244140625,24710.599609375,3737.48388671875,1526.530029296875,1947.4599609375,9694.490234375,6301.5498046875,3321.77001953125,3313.610107421875,8445.6298828125
2010-11-10,4699.7998046875,20875.7109375,1218.7099609375,24500.609375,3756.967041015625,1528.010009765625,1967.8499755859375,9830.51953125,6275.7001953125,3333.489990234375,3289.239990234375,8450.6298828125
2010-11-11,4728.60009765625,20589.08984375,1213.5400390625,24700.30078125,3744.617919921875,1513.699951171875,1914.72998046875,9861.4599609375,6194.25,3331.5,3293.389892578125,8436.9501953125
2010-11-12,4692.7001953125,20156.890625,1199.2099609375,24222.580078125,3665.845947265625,1499.81005859375,1913.1199951171875,9724.8095703125,6071.64990234375,3310.580078125,3252.0,8316.0498046875
2010-11-15,4688.0,20309.689453125,1197.75,24027.1796875,3656.4619140625,1501.56005859375,1913.81005859375,9827.509765625,6121.60009765625,3328.22998046875,3236.800048828125,8240.650390625
2010-11-16,4700.2998046875,19865.140625,1178.3399658203125,23693.01953125,3674.027099609375,1503.5400390625,1899.1300048828125,9797.099609375,5988.7001953125,3315.06005859375,3212.10009765625,8312.2099609375
2010-11-18,4640.2001953125,19930.640625,1196.68994140625,23637.390625,3677.904052734375,1496.6500244140625,1927.8599853515625,10013.6298828125,5998.7998046875,3280.4599609375,3215.219970703125,8283.4501953125
2010-11-19,4629.2001953125,19585.439453125,1199.72998046875,23605.7109375,3725.048095703125,1506.050048828125,1940.9599609375,10022.3896484375,5890.2998046875,3268.14990234375,3197.3701171875,8306.1201171875
2010-11-22,4643.5,19957.58984375,1197.8399658203125,23524.01953125,3741.22900390625,1503.199951171875,1944.3399658203125,10115.1904296875,6010.0,3296.6298828125,3190.919921875,8374.91015625
2010-11-23,4589.10009765625,19691.83984375,1180.72998046875,22896.140625,3678.194091796875,1487.530029296875,1928.93994140625,10115.1904296875,5934.75,3258.77001953125,3126.300048828125,8328.6298828125
2010-11-24,4584.60009765625,19459.849609375,1198.3499755859375,23023.859375,3658.777099609375,1488.5400390625,1925.97998046875,10030.1103515625,5865.75,3269.219970703125,3137.010009765625,8297.0498046875
2010-11-26,4598.2998046875,19136.609375,1189.4000244140625,22877.25,3642.5,1492.050048828125,1901.800048828125,10039.5595703125,5751.9501953125,3264.25,3158.080078125,8312.150390625
2010-11-29,4618.5,19405.099609375,1187.760009765625,23166.220703125,3630.635986328125,1495.949951171875,1895.5400390625,10125.990234375,5830.0,3270.3798828125,3158.2099609375,8367.169921875
2010-11-30,4584.39990234375,19521.25,1180.550048828125,23007.990234375,3531.2109375,1485.22998046875,1904.6300048828125,9937.0400390625,5862.7001953125,3264.5,3144.699951171875,8372.48046875
2010-12-01,4586.60009765625,19850.0,1206.0699462890625,23249.80078125,3619.093994140625,1485.4200439453125,1929.3199462890625,9988.0498046875,5960.89990234375,3265.10009765625,3181.93994140625,8520.1103515625
2010-12-02,4676.2001953125,19992.69921875,1221.530029296875,23448.779296875,3694.580078125,1503.219970703125,1950.260009765625,10168.51953125,6011.7001953125,3285.489990234375,3197.9599609375,8585.76953125
2010-12-03,4694.2001953125,19966.9296875,1224.7099609375,23320.51953125,3696.260009765625,1500.97998046875,1957.260009765625,10178.3203125,5992.7998046875,3283.300048828125,3172.43994140625,8624.009765625
